transaction_id,transaction_date,year,month,month_name,day,day_name,transaction_time,hour,time_of_day,transaction_qty,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,revenue,Day_classification
419,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:10:35.000Z,17,Evening,1,3,Astoria,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,4.5,Weekend
420,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:11:58.000Z,17,Evening,2,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7.5,Weekend
421,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:13:17.000Z,17,Evening,2,5,Lower Manhattan,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekend
422,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:16:17.000Z,17,Evening,1,8,Hell's Kitchen,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,3.1,Weekend
423,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:17:19.000Z,17,Evening,2,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,8,Weekend
424,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:17:22.000Z,17,Evening,1,8,Hell's Kitchen,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2.2,Weekend
425,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:18:36.000Z,17,Evening,1,3,Astoria,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2.5,Weekend
426,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:19:08.000Z,17,Evening,2,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,4.9,Weekend
427,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:19:08.000Z,17,Evening,1,5,Lower Manhattan,75,Bakery,Pastry,Croissant,3.5,3.5,Weekend
428,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:19:11.000Z,17,Evening,2,8,Hell's Kitchen,39,Coffee,Barista Espresso,Latte Rg,4.25,8.5,Weekend
429,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:19:28.000Z,17,Evening,2,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4,Weekend
430,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:19:49.000Z,17,Evening,2,8,Hell's Kitchen,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,6,Weekend
431,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:19:49.000Z,17,Evening,1,8,Hell's Kitchen,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekend
432,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:20:02.000Z,17,Evening,2,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,5,Weekend
433,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:20:02.000Z,17,Evening,1,8,Hell's Kitchen,77,Bakery,Scone,Oatmeal Scone,3,3,Weekend
434,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:22:36.000Z,17,Evening,1,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,3.75,Weekend
435,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:23:03.000Z,17,Evening,1,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekend
436,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:23:04.000Z,17,Evening,1,3,Astoria,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,4.25,Weekend
437,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:25:45.000Z,17,Evening,2,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,7,Weekend
438,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:26:15.000Z,17,Evening,1,8,Hell's Kitchen,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,3.1,Weekend
439,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:26:15.000Z,17,Evening,1,8,Hell's Kitchen,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekend
440,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:28:42.000Z,17,Evening,1,5,Lower Manhattan,37,Coffee,Barista Espresso,Espresso shot,3,3,Weekend
441,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:28:42.000Z,17,Evening,1,5,Lower Manhattan,70,Bakery,Scone,Cranberry Scone,3.25,3.25,Weekend
442,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:29:25.000Z,17,Evening,1,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekend
443,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:29:25.000Z,17,Evening,1,3,Astoria,75,Bakery,Pastry,Croissant,3.5,3.5,Weekend
444,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:34:47.000Z,17,Evening,2,8,Hell's Kitchen,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,5,Weekend
445,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:35:26.000Z,17,Evening,1,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,3,Weekend
446,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:35:26.000Z,17,Evening,1,3,Astoria,69,Bakery,Biscotti,Hazelnut Biscotti,3.25,3.25,Weekend
447,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:37:26.000Z,17,Evening,1,8,Hell's Kitchen,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2.5,Weekend
448,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:40:50.000Z,17,Evening,1,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekend
449,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:41:55.000Z,17,Evening,2,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,8,Weekend
450,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:41:55.000Z,17,Evening,1,3,Astoria,71,Bakery,Pastry,Chocolate Croissant,3.75,3.75,Weekend
451,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:43:49.000Z,17,Evening,2,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,5,Weekend
452,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:44:28.000Z,17,Evening,2,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekend
453,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:44:28.000Z,17,Evening,1,3,Astoria,74,Bakery,Biscotti,Ginger Biscotti,3.5,3.5,Weekend
454,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:44:48.000Z,17,Evening,1,8,Hell's Kitchen,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2.45,Weekend
455,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:45:21.000Z,17,Evening,1,8,Hell's Kitchen,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,3.5,Weekend
456,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:46:21.000Z,17,Evening,2,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7.5,Weekend
457,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:46:21.000Z,17,Evening,1,8,Hell's Kitchen,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekend
458,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:49:04.000Z,17,Evening,2,8,Hell's Kitchen,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,7.5,Weekend
459,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:50:19.000Z,17,Evening,1,5,Lower Manhattan,45,Tea,Brewed herbal tea,Peppermint Lg,3,3,Weekend
460,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:50:30.000Z,17,Evening,2,8,Hell's Kitchen,38,Coffee,Barista Espresso,Latte,3.75,7.5,Weekend
461,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:51:06.000Z,17,Evening,2,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,7.5,Weekend
462,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:54:11.000Z,17,Evening,2,3,Astoria,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,5.1,Weekend
463,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:56:46.000Z,17,Evening,1,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekend
464,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:58:01.000Z,17,Evening,1,5,Lower Manhattan,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekend
465,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:59:44.000Z,17,Evening,2,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekend
466,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T17:59:44.000Z,17,Evening,1,8,Hell's Kitchen,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekend
467,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:01:08.000Z,18,Evening,2,8,Hell's Kitchen,45,Tea,Brewed herbal tea,Peppermint Lg,3,6,Weekend
468,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:02:00.000Z,18,Evening,1,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekend
469,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:02:21.000Z,18,Evening,2,5,Lower Manhattan,49,Tea,Brewed Black tea,English Breakfast Lg,3,6,Weekend
470,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:03:13.000Z,18,Evening,1,3,Astoria,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekend
471,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:03:13.000Z,18,Evening,1,3,Astoria,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekend
472,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:04:34.000Z,18,Evening,1,3,Astoria,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekend
473,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:06:52.000Z,18,Evening,2,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,6,Weekend
474,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:06:52.000Z,18,Evening,1,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekend
475,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:07:13.000Z,18,Evening,1,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekend
476,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:08:53.000Z,18,Evening,2,3,Astoria,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,4.9,Weekend
477,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:12:37.000Z,18,Evening,2,3,Astoria,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,4.4,Weekend
478,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:13:32.000Z,18,Evening,2,5,Lower Manhattan,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,5,Weekend
479,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:13:41.000Z,18,Evening,2,8,Hell's Kitchen,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,6.2,Weekend
480,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:14:28.000Z,18,Evening,2,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekend
481,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:17:09.000Z,18,Evening,2,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7.5,Weekend
482,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:18:10.000Z,18,Evening,1,3,Astoria,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,4.5,Weekend
483,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:19:45.000Z,18,Evening,1,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekend
484,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:19:45.000Z,18,Evening,1,5,Lower Manhattan,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekend
485,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:21:22.000Z,18,Evening,1,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekend
486,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:22:12.000Z,18,Evening,2,3,Astoria,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9.5,Weekend
487,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:22:48.000Z,18,Evening,2,5,Lower Manhattan,37,Coffee,Barista Espresso,Espresso shot,3,6,Weekend
488,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:22:53.000Z,18,Evening,1,3,Astoria,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekend
489,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:22:53.000Z,18,Evening,1,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekend
490,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:23:34.000Z,18,Evening,2,5,Lower Manhattan,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekend
491,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:25:51.000Z,18,Evening,1,3,Astoria,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekend
492,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:25:57.000Z,18,Evening,1,8,Hell's Kitchen,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,3,Weekend
493,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:27:08.000Z,18,Evening,2,5,Lower Manhattan,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,5,Weekend
494,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:29:34.000Z,18,Evening,2,8,Hell's Kitchen,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,5,Weekend
495,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:30:05.000Z,18,Evening,2,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,8,Weekend
496,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:34:56.000Z,18,Evening,2,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,7.5,Weekend
497,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:39:29.000Z,18,Evening,1,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2,Weekend
498,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:40:29.000Z,18,Evening,2,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekend
499,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:41:13.000Z,18,Evening,1,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekend
500,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:41:28.000Z,18,Evening,2,8,Hell's Kitchen,49,Tea,Brewed Black tea,English Breakfast Lg,3,6,Weekend
501,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:42:04.000Z,18,Evening,2,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,7.5,Weekend
502,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:42:16.000Z,18,Evening,1,8,Hell's Kitchen,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2.5,Weekend
503,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:43:19.000Z,18,Evening,1,3,Astoria,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,3.1,Weekend
504,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:43:42.000Z,18,Evening,1,3,Astoria,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekend
505,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:45:11.000Z,18,Evening,2,3,Astoria,38,Coffee,Barista Espresso,Latte,3.75,7.5,Weekend
506,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:49:48.000Z,18,Evening,1,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,3.5,Weekend
507,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:51:23.000Z,18,Evening,2,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,6,Weekend
508,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:51:41.000Z,18,Evening,1,3,Astoria,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekend
509,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:52:18.000Z,18,Evening,2,8,Hell's Kitchen,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4,Weekend
510,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:52:57.000Z,18,Evening,2,3,Astoria,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,9,Weekend
511,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:55:19.000Z,18,Evening,2,3,Astoria,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,5.1,Weekend
512,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:56:24.000Z,18,Evening,2,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekend
513,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:56:35.000Z,18,Evening,2,8,Hell's Kitchen,39,Coffee,Barista Espresso,Latte Rg,4.25,8.5,Weekend
514,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T18:56:35.000Z,18,Evening,1,8,Hell's Kitchen,73,Bakery,Pastry,Almond Croissant,3.75,3.75,Weekend
515,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:00:27.000Z,19,Evening,1,3,Astoria,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,3,Weekend
516,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:02:52.000Z,19,Evening,2,8,Hell's Kitchen,37,Coffee,Barista Espresso,Espresso shot,3,6,Weekend
517,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:06:58.000Z,19,Evening,1,8,Hell's Kitchen,38,Coffee,Barista Espresso,Latte,3.75,3.75,Weekend
518,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:07:26.000Z,19,Evening,2,8,Hell's Kitchen,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,6,Weekend
519,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:07:40.000Z,19,Evening,1,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekend
520,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:08:11.000Z,19,Evening,2,8,Hell's Kitchen,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekend
521,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:08:56.000Z,19,Evening,1,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,3.75,Weekend
522,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:09:54.000Z,19,Evening,1,8,Hell's Kitchen,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,4.25,Weekend
523,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:10:16.000Z,19,Evening,2,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekend
524,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:10:53.000Z,19,Evening,2,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,8,Weekend
525,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:12:49.000Z,19,Evening,2,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,3.75,7.5,Weekend
526,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:14:09.000Z,19,Evening,2,3,Astoria,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekend
527,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:15:15.000Z,19,Evening,1,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekend
528,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:21:35.000Z,19,Evening,1,8,Hell's Kitchen,49,Tea,Brewed Black tea,English Breakfast Lg,3,3,Weekend
529,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:22:39.000Z,19,Evening,1,8,Hell's Kitchen,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekend
530,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:24:18.000Z,19,Evening,1,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekend
531,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:24:18.000Z,19,Evening,1,8,Hell's Kitchen,77,Bakery,Scone,Oatmeal Scone,3,3,Weekend
532,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:29:01.000Z,19,Evening,2,3,Astoria,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,5,Weekend
533,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:29:07.000Z,19,Evening,1,3,Astoria,38,Coffee,Barista Espresso,Latte,3.75,3.75,Weekend
534,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:30:55.000Z,19,Evening,2,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,3,6,Weekend
535,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:34:03.000Z,19,Evening,1,8,Hell's Kitchen,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,3,Weekend
536,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:34:39.000Z,19,Evening,2,8,Hell's Kitchen,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9.5,Weekend
537,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:34:48.000Z,19,Evening,1,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekend
538,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:35:55.000Z,19,Evening,2,8,Hell's Kitchen,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekend
539,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:37:51.000Z,19,Evening,1,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,3.75,Weekend
540,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:38:46.000Z,19,Evening,2,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,8,Weekend
541,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:39:00.000Z,19,Evening,2,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekend
542,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:39:32.000Z,19,Evening,1,3,Astoria,37,Coffee,Barista Espresso,Espresso shot,3,3,Weekend
543,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:43:29.000Z,19,Evening,1,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2.5,Weekend
544,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:44:41.000Z,19,Evening,1,8,Hell's Kitchen,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekend
545,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:45:28.000Z,19,Evening,1,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekend
546,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:49:37.000Z,19,Evening,1,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,3.75,Weekend
547,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:52:47.000Z,19,Evening,1,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekend
548,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:57:56.000Z,19,Evening,1,3,Astoria,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,3.1,Weekend
549,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:58:29.000Z,19,Evening,1,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekend
550,2023-01-01,2023,1,Jan,1,Sun,2026-06-30T19:58:52.000Z,19,Evening,1,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekend
551,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:01:59.000Z,7,Morning,1,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,3,Weekday
552,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:12:05.000Z,7,Morning,1,5,Lower Manhattan,51,Tea,Brewed Black tea,Earl Grey Lg,3,3,Weekday
553,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:16:35.000Z,7,Morning,2,5,Lower Manhattan,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4,Weekday
554,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:16:46.000Z,7,Morning,1,5,Lower Manhattan,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,3.1,Weekday
555,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:16:46.000Z,7,Morning,1,5,Lower Manhattan,70,Bakery,Scone,Cranberry Scone,3.25,3.25,Weekday
556,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:22:08.000Z,7,Morning,2,5,Lower Manhattan,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9.5,Weekday
557,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:22:45.000Z,7,Morning,1,5,Lower Manhattan,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2.5,Weekday
558,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:25:59.000Z,7,Morning,1,5,Lower Manhattan,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekday
559,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:35:10.000Z,7,Morning,1,5,Lower Manhattan,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
560,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:48:26.000Z,7,Morning,1,5,Lower Manhattan,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,4.25,Weekday
